bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
12045,An Unofficial Rose,Iris Murdoch,3.76,014002154X,9.78E+12,en-US,288,14,0,1/6/1973,Penguin Books Ltd
12047,Days: A Tangier Diary,Paul Bowles,3.31,61137367,9.78E+12,eng,128,123,16,6/13/2006,Ecco
12048,The Sheltering Sky / Let It Come Down / The Spider's House,Paul Bowles/Daniel Halpern,4.19,1931082197,9.78E+12,eng,940,264,21,8/26/2002,Library of America
12049,The Spider's House,Paul Bowles/Francine Prose,4.02,61137030,9.78E+12,eng,432,1123,99,10/31/2006,Ecco
12050,A Hundred Camels in the Courtyard,Paul Bowles,3.98,872860027,9.78E+12,eng,90,313,23,1/1/2001,City Lights Publishers
12052,Collected Stories and Later Writings,Paul Bowles/Daniel Halpern,4.41,1931082200,9.78E+12,en-US,1050,128,11,8/26/2002,Library of America
12053,The Sheltering Sky,Paul Bowles,3.91,006083482X,9.78E+12,eng,313,906,132,9/20/2005,Ecco Press
12055,Points in Time,Paul Bowles,3.67,61139637,9.78E+12,eng,96,181,26,10/31/2006,Ecco
12059,The Accidental Bodyguard (Accidental  #2),Ann Major,3.25,373760035,9.78E+12,eng,192,18,0,4/24/1996,Silhouette Desire
12066,The Nice and the Good,Iris Murdoch,3.84,140030344,9.78E+12,eng,362,1539,90,12/14/1978,Penguin Books
12069,No More Christian Nice Guy: When Being Nice--Instead of Good--Hurts Men  Women and Children,Paul Coughlin/Laura Schlessinger,3.77,764200925,9.78E+12,eng,224,284,33,12/31/2005,Bethany House Publishers
12070,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch,Terry Pratchett/Neil Gaiman,4.25,60853972,9.78E+12,eng,384,5036,582,8/7/2007,William Morrow / Harper
12071,Buenos Presagios: las buenas y ajustadas profecías de Agnes La Chalada,Terry Pratchett/Neil Gaiman,4.25,159497098X,9.78E+12,spa,318,104,14,4/25/2005,Norma Editorial
12073,Philosophical Investigations,Ludwig Wittgenstein/G.E.M. Anscombe,4.23,631231277,9.78E+12,eng,464,11067,187,1/15/2001,Blackwell Publishing  Inc.
12074,Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,David Edmonds/John Eidinow,3.76,60936649,9.78E+12,eng,368,2284,169,9/17/2002,Ecco
12075,Tractatus Logico-Philosophicus,Ludwig Wittgenstein/David Pears/Brian McGuinness/Bertrand Russell,4.07,415254086,9.78E+12,eng,142,13578,404,9/1/2001,Routledge Classics
12076,Philosophical Investigations,Ludwig Wittgenstein/G.E.M. Anscombe,4.23,24288101,9.78E+12,eng,256,224,35,3/11/1973,Pearson
12077,On Certainty,Ludwig Wittgenstein/G.E.M. Anscombe/George Henrik von Wright,4.16,631169407,9.78E+12,en-US,114,75,4,1/16/1991,Wiley-Blackwell
12078,Wittgenstein on Rules and Private Language: An Elementary Exposition,Saul A. Kripke,4.01,674954017,9.78E+12,eng,160,877,27,7/15/1984,Harvard University Press
12079,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,4.36,140159959,9.78E+12,eng,704,3679,148,11/1/1991,Penguin Books
12080,Wittgenstein's Vienna,Allan Janik/Stephen Toulmin,4.06,1566631327,9.78E+12,eng,315,285,26,9/1/1996,Ivan R. Dee Publisher
12081,The Blue and Brown Books,Ludwig Wittgenstein/Rush Rhees,4.14,61312118,9.78E+12,en-US,208,2027,38,1/1/1965,Harper & Row (NYC et al.)
12083,Long Day's Journey into Night,Eugene O'Neill/Harold Bloom,4.07,300093055,9.78E+12,eng,179,32178,734,2/8/2002,Yale University Press
12086,Long Day's Journey: The Steamboat & Stagecoach Era in the Northern West,Carlos A. Schwantes,4,295976918,9.78E+12,eng,408,4,0,9/1/1999,University of Washington Press
12090,En attendant Godot,Samuel Beckett,3.83,2707301485,9.78E+12,fre,124,1751,74,7/3/1995,Éditions de Minuit
12091,The Coming of Godot: A Short History of a Masterpiece,Jonathan Croall/Peter Hall,4,1840025956,9.78E+12,en-GB,128,3,0,4/1/2006,Oberon Books
12095,The Bald Soprano and Other Plays,Eugène Ionesco/Donald M. Allen,4.04,802130798,9.78E+12,eng,160,5524,106,1/12/1994,Grove Press
12099,Three Plays: Exit the King / The Killer / Macbett,Eugène Ionesco/Charles Marowitz/Donald   Watson,4.11,802151108,9.78E+12,eng,105,175,9,1/13/1994,Grove Press
12108,The Discovery of New Worlds (Story of the World  #2),Margaret Bertha Synge,3.5,159915014X,9.78E+12,eng,252,17,3,1/8/2006,Yesterday's Classics
12113,Six Characters in Search of an Author and Other Plays,Luigi Pirandello/Mark Musa,3.95,014018922X,9.78E+12,eng,224,2935,63,6/29/1995,Penguin Classics
12114,The Oil Jar and Other Stories,Luigi Pirandello/Stanley Appelbaum,3.85,048628459X,9.78E+12,eng,96,214,18,4/3/1995,Dover Publications
12116,The Late Mattia Pascal,Luigi Pirandello/William Weaver/Charles Simic,4.03,1590171152,9.78E+12,eng,272,6185,108,11/30/2004,NYRB Classics
12117,One  No One and One Hundred Thousand,Luigi Pirandello/William Weaver/Samuel Putnam,4.1,941419746,9.78E+12,eng,176,3852,106,9/1/1992,Marsilio Publishers
12118,Henry IV,Luigi Pirandello/Tom Stoppard,3.91,802141943,9.78E+12,eng,80,650,21,7/11/2005,Grove/Atlantic  Inc.
12120,Three Plays,Luigi Pirandello/Robert Rietty/Julian Mitchell/John Linstrum,3.74,413575608,9.78E+12,eng,200,7,0,6/1/1985,Methuen Publishing
12123,Sierra's Homecoming (McKettricks  #5),Linda Lael Miller,4.09,373247958,9.78E+12,eng,248,1979,94,11/21/2006,Silhouette Desire
12125,Homecoming (Tillerman Cycle  #1),Cynthia Voigt,3.94,689851324,9.78E+12,eng,416,18737,1081,8/1/2002,Simon Pulse
12137,Buried Child,Sam Shepard,3.91,307274977,9.78E+12,eng,120,6746,178,2/14/2006,Vintage
12142,Seven Plays,Sam Shepard/Richard Gilman,4.18,553346113,9.78E+12,eng,336,4967,105,5/1/1984,Dial Press Trade Paperback
12143,You Come Too: Favorite Poems for Readers of All Ages,Robert Frost/Noel Perrin,4.15,805069852,9.78E+12,en-US,92,79,6,4/1/2002,Owlet Paperbacks
12147,Watership Down,Richard  Adams,4.06,743277708,9.78E+12,en-US,476,6115,752,11/1/2005,Charles Scribner's Sons
12148,Watership Down,Richard  Adams,4.06,60935456,9.78E+12,eng,479,522,80,5/15/2001,HarperPerennial
12149,Tales from Watership Down,Richard  Adams,3.79,517289369,9.78E+12,eng,267,33,3,12/15/1998,Random House
12155,The Bake Shop Ghost,Jacqueline K. Ogburn/Marjorie A. Priceman,4.27,618445579,9.78E+12,en-US,32,252,53,7/25/2005,HMH Books for Young Readers
12157,The Journey That Saved Curious George: The True Wartime Escape of Margret and H.A. Rey,Louise Borden/Allan Drummond,4.11,618339248,9.78E+12,eng,80,1136,224,9/26/2005,HMH Books for Young Readers
12169,All the Sad Young Men (Works of F. Scott Fitzgerald),F. Scott Fitzgerald/James L.W. West III,3.96,521402409,9.78E+12,eng,504,369,22,1/29/2007,Cambridge University Press
12172,Memoirs of Hadrian,Marguerite Yourcenar/Grace Frick,4.25,374529264,9.78E+12,eng,347,10455,660,5/18/2005,Farrar  Straus and Giroux
12180,Every Book Its Reader: The Power of the Printed Word to Stir the World,Nicholas A. Basbanes,3.96,60593245,9.78E+12,eng,400,312,26,12/12/2006,Harper Perennial
12186,Invitation to a Beheading,Vladimir Nabokov,3.9,141185600,9.78E+12,eng,192,342,23,8/3/2015,Penguin Books Ltd
12187,Ada  or Ardor: A Family Chronicle,Vladimir Nabokov/Fatih Özgüven,4.15,679725229,9.78E+12,eng,604,7927,543,2/19/1990,Vintage
12188,Strong Opinions,Vladimir Nabokov,4,679726098,9.78E+12,eng,368,767,59,3/17/1990,Vintage
12193,The Portable Conrad,Joseph Conrad/Morton Dauwen Zabel/Frederick R. Karl,4.28,140150331,9.78E+12,eng,762,97,7,12/9/1976,Penguin Books
12194,Lord Jim,Joseph Conrad,3.62,1551111721,9.78E+12,eng,455,21925,838,11/7/2000,Broadview Press Inc
12195,Typhoon and Other Tales,Joseph Conrad/Cedric Watts,3.9,192801732,9.78E+12,eng,304,589,20,1/16/2003,Oxford University Press
12201,Stopping by Woods on a Snowy Evening,Robert Frost/Susan Jeffers,4.4,525467343,9.78E+12,eng,32,9205,322,9/24/2001,Dutton Children's Books
12202,The Poetry of Robert Frost: The Collected Poems  Complete and Unabridged,Robert Frost/Edward Connery Lathem,4.25,805069860,9.78E+12,eng,607,1392,67,4/1/2002,Owl Books
12203,Frost,Thomas Bernhard/Michael Hofmann,3.88,1400040663,9.78E+12,eng,342,731,69,10/17/2006,Alfred A. Knopf
12204,The Road Not Taken and Other Poems,Robert Frost,4.28,486275507,9.78E+12,eng,49,33928,251,4/19/1993,Dover Publications
12210,Collected Poems  Prose  and Plays,Robert Frost/Richard Poirier/Mark   Richardson,4.32,188301106X,9.78E+12,eng,1036,6188,51,10/1/1995,Library of America
12212,Robert Frost: A Life,Jay Parini,4.11,805063412,9.78E+12,eng,514,259,31,3/15/2000,Owl Books (NY)
12216,Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra,Eugene O'Neill/Luann Walther,4.08,679763961,9.78E+12,eng,424,1596,36,10/31/1995,Vintage
12220,A Streetcar Named Desire,Tennessee Williams,3.98,822210894,9.78E+12,eng,107,235224,2409,12/1/1952,Dramatists Play Service
12222,A Streetcar Named Desire,Tennessee Williams/Arthur  Miller,3.98,811216020,9.78E+12,en-US,192,3458,337,9/17/2004,New Directions
12226,CliffNotes on Williams' Glass Menagerie & Streetcar Named Desire (Cliffs Notes),James Lamar Roberts/Tennessee Williams/CliffsNotes,3.7,822005336,9.78E+12,en-GB,88,10,0,1/5/1965,Cliffs Notes
12230,Pygmalion,George Bernard Shaw/Dan H. Laurence/Nicholas Grene,3.9,141439505,9.78E+12,eng,122,2085,179,1/30/2003,Penguin Books
12240,The Play Soldier,Chet Green,4.5,159113644X,9.78E+12,eng,328,2,2,5/22/2011,Booklocker.com  Inc.
12248,Return to Ithaca (Tales from the Odyssey  #5),Mary Pope Osborne/Troy Howell,4.14,786809930,9.78E+12,eng,112,280,19,10/1/2004,Little  Brown Books for Young Readers
12249,The New Testament,Richmond Lattimore,4.32,865475245,9.78E+12,eng,608,109,23,10/30/1997,North Point Press
12250,Greek Lyrics,Richmond Lattimore,3.98,226469441,9.78E+12,eng,82,234,21,9/15/1960,University of Chicago Press
12254,The Iliad,Homer/Robert Fagles/Derek Jacobi,3.86,143059289,9.78E+12,eng,8,42,7,6/15/2006,Penguin-HighBridge
12256,The Iliad  Books 8-9 (Classical Texts Series),Homer/Charles H. Wilson,4.5,856686271,9.78E+12,grc,224,4,1,12/1/1996,Aris and Phillips
12263,The Gray-Eyed Goddess (Tales from the Odyssey  #4),Mary Pope Osborne/Troy Howell/Homer,4.09,786809310,9.78E+12,en-US,128,316,22,9/30/2003,Little  Brown Books for Young Readers
12268,Collected Stories,Tennessee Williams/Gore Vidal,4.31,811212696,9.78E+12,eng,608,642,46,4/17/1994,New Directions
12274,Saint Joan,George Bernard Shaw/Dan H. Laurence/Imogen Stubbs,3.8,140437916,9.78E+12,eng,160,5966,211,1/25/2001,Penguin Classics
12275,The Intelligent Woman's Guide to Socialism  Capitalism  Sovietism and Fascism,George Bernard Shaw/Susan Moller Okin,3.87,887380050,9.78E+12,eng,565,100,8,1/1/1984,Transaction Publishers
12279,Molloy  Malone Dies  The Unnamable (The Trilogy  #1-3),Samuel Beckett,4.28,375400702,9.78E+12,eng,512,6775,217,9/16/1997,Everyman's Library
12288,The Adventures of Race Williams,Carroll John Daly,3.45,892969598,9.78E+12,eng,342,11,3,1/1/1989,Mysterious Press
12290,The Hidden Hand,Carroll John Daly/Drew Bishop,3.43,60974362,9.78E+12,eng,272,5,0,5/1/1992,Harper Perennial
12292,Murder from the East,Carroll John Daly,3.63,930330013,9.78E+12,eng,312,15,4,1/1/1935,International Polygonics
12293,Education as My Agenda: Gertrude Williams  Race & the Baltimore Public Schools,Jo Ann Ooiman Robinson,4.25,031229543X,9.78E+12,eng,336,4,1,10/14/2005,Palgrave Macmillan
12296,The Scarlet Letter,Nathaniel Hawthorne/Thomas E. Connolly/Nina Baym,3.4,142437263,9.78E+12,eng,279,609586,10402,2/27/2003,Penguin Books
12297,The Scarlet Letter,Nathaniel Hawthorne/Kathryn Harrison,3.4,679783385,9.78E+12,en-US,241,5503,220,9/19/2000,Modern Library
12299,The Scarlet Letter,Nathaniel Hawthorne,3.4,743487567,9.78E+12,eng,400,1373,68,5/1/2004,Simon & Schuster
12300,The Scarlet Letter,Nathaniel Hawthorne,3.4,1587263831,9.78E+12,eng,224,109,8,7/14/2006,Ann Arbor Media
12301,The Scarlet Letter,Nathaniel Hawthorne,3.4,074326469X,9.78E+12,eng,538,534,11,8/2/2005,Kaplan
12302,Nathaniel Hawthorne's The Scarlet Letter,Nathaniel Hawthorne/Karin Jacobson,3.4,764587242,9.78E+12,eng,240,10,0,4/29/2001,Cliffs Notes
12315,The Birth of Tragedy,Friedrich Nietzsche/Clifton Fadiman,3.98,486285154,9.78E+12,eng,92,210,20,6/1/1995,Dover Publications  Inc.
12317,Human  All Too Human (Complete Works 3),Friedrich Nietzsche/Gary Handwerk,4.21,804741719,9.78E+12,en-US,396,64,4,12/1/2000,Stanford University Press (Stanford  CA)
12319,Basic Writings of Nietzsche,Friedrich Nietzsche/Walter Kaufmann/Peter Gay,4.11,679783393,9.78E+12,eng,862,3227,76,1/25/2001,Random House  Inc.
12321,Beyond Good and Evil,Friedrich Nietzsche/R.J. Hollingdale/Michael Tanner,4.01,014044923X,9.78E+12,eng,240,48651,1115,2/27/2003,Penguin Classics
12322,Daybreak: Thoughts on the Prejudices of Morality,Friedrich Nietzsche/R.J. Hollingdale,4.18,521599636,9.78E+12,eng,292,818,26,11/13/1997,Cambridge University Press
12328,How To Draw The Legend Of Zelda    (troll),Michael Teitelbaum/Ron Zalme,4.21,439635810,9.78E+12,en-US,32,61,7,2/1/2004,Scholastic
12335,Savage Beauty: The Life of Edna St. Vincent Millay,Nancy Milford,4.01,375760814,9.78E+12,eng,608,6799,483,9/10/2002,Random House Trade
12346,Premières Histoires,João Guimarães Rosa,4.33,2864240157,9.78E+12,fre,205,0,0,3/31/1995,Métailié
12349,My Year of Meats,Ruth Ozeki,3.96,140280464,9.78E+12,eng,366,12431,1330,3/1/1999,Penguin Books
12350,Beef,Ruth Ozeki,3.96,3492230024,9.78E+12,ger,383,2,0,4/1/2000,Piper
12352,Mon épouse américaine,Ruth Ozeki/Florence Mortimer,3.96,2266104462,9.78E+12,fre,445,3,0,4/19/2001,Pocket
12358,The Partly Cloudy Patriot,Sarah Vowell/Katherine Streeter,3.88,743243803,9.78E+12,eng,197,25608,1318,10/1/2003,Simon  Schuster
12365,The Risk Pool,Richard Russo,4.04,99276496,9.78E+12,eng,479,5013,332,6/4/1998,Vintage
12366,The Whore's Child and Other Stories,Richard Russo,3.75,009943752X,9.78E+12,eng,240,2738,252,11/1/2003,Vintage Books USA
12370,Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers,Gus Russo,3.88,1582343896,9.78E+12,en-US,640,89,15,9/5/2006,Bloomsbury (NYC)
12372,The Lay of the Land,Richard Ford,3.9,679454683,9.78E+12,eng,485,3255,353,10/24/2006,Alfred A. Knopf
12375,Tom Ford,Graydon Carter/Tom Ford/Anna Wintour/Bridget Foley,4.47,847826694,9.78E+12,eng,416,182,11,11/4/2008,Rizzoli
12378,The People's Tycoon: Henry Ford and the American Century,Steven Watts,4.02,375707255,9.78E+12,eng,656,309,39,10/10/2006,Vintage
12381,Wilderness: The Lost Writings  Vol. 1,Jim Morrison,3.96,679726225,9.78E+12,eng,214,2940,124,12/17/1989,Random House Vintage Books
12383,When Somebody Loves You Back (Soulmates Dissipate  #6),Mary B. Morrison,4.38,758207301,9.78E+12,en-US,285,1763,20,8/1/2006,Dafina Books
12395,Journey to the End of the Night,Louis-Ferdinand Céline/Ralph Manheim/William T. Vollmann,4.23,811216543,9.78E+12,eng,453,21561,876,5/17/2006,New Directions
12398,Europe Central,William T. Vollmann,3.92,143036599,9.78E+12,en-US,811,2121,247,12/1/2005,Penguin
12401,Historical Atlas of Central Europe (History of East Central Europe  Vol. 1),Paul Robert Magocsi,4.43,295981466,9.78E+12,en-US,288,24,4,8/1/2002,University of Washington Press
12408,Passing,Nella Larsen/Carla Kaplan,3.85,393979164,9.78E+12,eng,546,335,26,8/1/2007,W. W. Norton & Company
12412,The Complete Fiction of Nella Larsen: Passing  Quicksand  and the Stories,Nella Larsen/Charles Larson/Marita Golden,4.14,385721005,9.78E+12,eng,278,824,59,11/6/2001,Anchor Books
12417,The Poet of Tolstoy Park,Sonny Brewer,3.93,345476328,9.78E+12,eng,304,565,118,3/28/2006,Ballantine Books
12419,A Calendar of Wisdom: Daily Thoughts to Nourish the Soul,Leo Tolstoy/Peter Sekirin,4.07,684837935,9.78E+12,eng,384,502,43,10/14/1997,Scribner
12424,Safe Conduct: An Autobiography and Other Writings,Boris Pasternak/B. Deutsch,3.82,081120135X,9.78E+12,eng,256,83,8,4/14/2009,New Directions
12427,Letters: Summer 1926,Boris Pasternak/Marina Tsvetaeva/Rainer Maria Rilke,4.26,940322714,9.78E+12,eng,380,179,16,10/31/2001,NYRB Classics
12441,Traveller,Richard  Adams,3.92,440204933,9.78E+12,eng,355,884,74,11/5/1989,Dell Publishing
12442,The Plague Dogs,Richard  Adams,3.85,345494024,9.78E+12,eng,390,5875,401,11/28/2006,Ballantine Books
12444,Maia (Beklan Empire #2),Richard  Adams,4.01,670800333,9.78E+12,eng,1056,1719,133,9/27/1984,Viking Press
12445,The Girl in a Swing,Richard  Adams,3.52,517391732,9.78E+12,eng,339,24,3,10/1/1982,Random House
12447,You Can't Go Home Again,Thomas Wolfe,4.04,60930055,9.78E+12,eng,711,4025,265,8/5/1998,Harper Perennial
12448,Look Homeward  Angel,Thomas Wolfe,3.93,743297318,9.78E+12,eng,644,11131,751,10/10/2006,Scribner
12451,Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe/Pat Conroy,4.2,684867850,9.78E+12,eng,896,777,45,9/8/1999,Scribner
12457,Boys' Life & Search and Destroy,Howard Korder,3.76,413712001,9.78E+12,en-GB,160,17,0,12/1/2006,Methuen Publishing
12458,Complete Plays 1920–1931,Eugene O'Neill/Travis Bogard,4.18,940450496,9.78E+12,eng,1092,90,9,10/1/1988,Library of America
12461,Complete Plays 1913–1920,Eugene O'Neill/Travis Bogard,4.1,940450488,9.78E+12,eng,1107,87,5,10/1/1988,Library of America
12466,The Castle in the Forest,Norman Mailer,3.14,394536495,9.78E+12,en-US,477,2307,351,1/23/2007,Random House (NY)
12467,The Naked and the Dead,Norman Mailer,3.94,312265050,9.78E+12,eng,721,21004,620,8/28/2000,Picador
12468,The Executioner's Song,Norman Mailer,4.06,375700811,9.78E+12,eng,1056,15682,952,4/28/1998,Vintage Books USA
12473,The Big Empty: Dialogues on Politics  Sex  God  Boxing  Morality  Myth  Poker & Bad Conscience in America,Norman Mailer/John Buffalo Mailer,3.3,1560258241,9.78E+12,en-US,218,67,10,1/24/2006,Nation Books
12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,3.66,452272793,9.78E+12,eng,304,2500,188,1/1/1995,Plume Books
12477,In Cold Blood,Truman Capote,4.07,141182571,9.78E+12,eng,316,3500,313,2/3/2000,Penguin Classics
12478,Cold Blood (Lorraine Page  #2),Lynda La Plante,3.92,515124796,9.78E+12,eng,462,12,3,4/1/1999,Jove
12482,Amazing Disgrace (Gerald Samper #2),James Hamilton-Paterson,3.8,1933372192,9.78E+12,eng,320,221,34,11/1/2006,Europa Editions
12488,Cry  the Beloved Country,Alan Paton,3.9,99766817,9.78E+12,eng,240,767,85,8/1/2002,Vintage Classics
12495,You Don't Know Jack (NY Girlfriends  #2),Erin McCarthy,3.72,075821409X,9.78E+12,en-US,255,2757,119,10/1/2006,Brava
12496,The Sunset Limited,Cormac McCarthy,3.96,307278360,9.78E+12,eng,160,6494,562,10/24/2006,Vintage
12497,No Country for Old Men,Cormac McCarthy,4.14,375706674,9.78E+12,eng,309,120421,6140,7/11/2006,Vintage
12502,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy,3.8,312311338,9.78E+12,eng,338,8819,394,3/3/2003,St. Martin's Griffin
12505,The Idiot,Fyodor Dostoyevsky/Anna Brailovsky/Joseph Frank/Constance Garnett/Alan Myers,4.18,679642420,9.78E+12,eng,667,94133,2760,4/8/2003,Modern Library
12511,The Complete Idiot's Guide to Calculus,W. Michael Kelley,4.11,1592574718,9.78E+12,en-US,352,64,9,6/27/2006,Alpha
12513,True and False: Heresy and Common Sense for the Actor,David Mamet,3.95,679772642,9.78E+12,eng,144,1876,147,2/22/1999,Vintage
12517,On Directing Film,David Mamet,3.86,140127224,9.78E+12,eng,107,2448,146,1/1/1992,Penguin Books
12522,Book of Dreams,Jack Kerouac/Robert Creeley,3.44,872863808,9.78E+12,eng,250,924,25,5/1/2001,City Lights Publishers
12526,Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life,Annie Dillard,4.34,60920645,9.78E+12,en-US,617,562,42,11/21/1990,Harper Perennial
12527,Pilgrim at Tinker Creek,Annie Dillard,4.11,72434171,9.78E+12,eng,288,17681,1596,6/1/2000,Harper Perennial
12528,An American Childhood,Annie Dillard,3.91,60915188,9.78E+12,eng,255,7102,604,10/15/2013,Harper Perennial
12532,For the Time Being,Annie Dillard,4.16,375703470,9.78E+12,en-US,205,3172,380,2/8/2000,Vintage
12533,The Maytrees,Annie Dillard,3.57,61239534,9.78E+12,eng,216,4870,975,6/12/2007,Harper
12535,Plan B: Further Thoughts on Faith,Anne Lamott,4.05,1594481571,9.78E+12,eng,352,18922,865,3/28/2006,Riverhead Books
12537,All New People,Anne Lamott,3.63,1582430543,9.78E+12,eng,166,1562,111,12/17/1999,Counterpoint LLC
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,4.19,1400079098,9.78E+12,eng,251,21507,1664,3/8/2005,Anchor
12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach,4.06,141007451,9.78E+12,eng,304,1029,188,7/1/2004,Penguin
12546,A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit  Nine That Fired Me  and Three I Can't Remember,Iain Levison,3.83,812967941,9.78E+12,eng,164,509,81,4/8/2003,Random House Trade
12550,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse,4.29,184159105X,9.78E+12,eng,211,6970,310,12/17/2002,Everyman's Library
12555,The Bonesetter's Daughter,Amy Tan,3.99,345457374,9.78E+12,eng,387,108440,2689,2/4/2003,Ballantine Books
12557,The Kitchen God's Wife,Amy Tan,4.01,143038109,9.78E+12,en-US,416,66503,1661,9/21/2006,Penguin Books
